Year,hts8,brief_description,mfn_text_rate,mfn_ad_val_rate,Matched Expenditure category
2020,55101100,yarn other than sewing thread containing 85% or more by weight of artificial staple fibers singles not put up for retail sale,9%,0.09,sewing machines fabric and supplies56
2020,55101100,yarn other than sewing thread containing 85% or more by weight of artificial staple fibers singles not put up for retail sale,9%,0.09,sewing machines fabric and supplies56
2020,55101200,yarn other than sewing thread cont 85% or more by weight of artificial staple fibers multiple or cabled not put up for retail sale,10.6%,0.1,sewing machines fabric and supplies45
2020,55101200,yarn other than sewing thread cont 85% or more by weight of artificial staple fibers multiple or cabled not put up for retail sale,10.6%,0.1,sewing machines fabric and supplies45
2020,55111000,yarn other than sewing thread of synthetic staple fibers containing 85% or more by weight of such fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2020,55111000,yarn other than sewing thread of synthetic staple fibers containing 85% or more by weight of such fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2020,55112000,yarn other than sewing thread of synthetic staple fibers containing less than 85% by weight of such fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2020,55112000,yarn other than sewing thread of synthetic staple fibers containing less than 85% by weight of such fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2020,55113000,yarn other than sewing thread of artificial staple fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2020,55113000,yarn other than sewing thread of artificial staple fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2020,55122100,woven fabrics containing 85% or more by weight of acrylic or modacrylic staple fibers unbleached or bleached,12%,0.12,sewing machines fabric and supplies45
2020,55122100,woven fabrics containing 85% or more by weight of acrylic or modacrylic staple fibers unbleached or bleached,12%,0.12,sewing machines fabric and supplies45
2020,55131100,woven fabric of poly staple fiber 85% wt poly staple fibersmixed mainlysolely wcottonwt no 170 gm2plain weaveunbleachedbleached,14.9%,0.14,sewing machines fabric and supplies45
2020,55131100,woven fabric of poly staple fiber 85% wt poly staple fibersmixed mainlysolely wcottonwt no 170 gm2plain weaveunbleachedbleached,14.9%,0.14,sewing machines fabric and supplies45
2020,56021010,laminated fabrics of needleloom felt or stitchbonded fiber fabrics,12%,0.12,sewing machines fabric and supplies56
2020,56021010,laminated fabrics of needleloom felt or stitchbonded fiber fabrics,12%,0.12,sewing machines fabric and supplies56
2020,56049090,textile yarn and strip and the like of heading 5404 or 5405 impregnated coated covered or sheathed with rubber or plastics nesoi,5%,0.05,sewing machines fabric and supplies56
2020,56049090,textile yarn and strip and the like of heading 5404 or 5405 impregnated coated covered or sheathed with rubber or plastics nesoi,5%,0.05,sewing machines fabric and supplies56
2020,56089023,hammocks of cotton,14.1%,0.14,ham
2020,56089023,hammocks of cotton,14.1%,0.14,ham
2020,57029130,floor coveringsnot of pile constructionwoven not on powerdriven loom made up of wool or fine animal hair nesoi,4.3%,0.04,floor coverings45
2020,57029130,floor coveringsnot of pile constructionwoven not on powerdriven loom made up of wool or fine animal hair nesoi,4.3%,0.04,floor coverings45
2020,57029130,floor coveringsnot of pile constructionwoven not on powerdriven loom made up of wool or fine animal hair nesoi,4.3%,0.04,floor coverings45
2020,57050020,carpets and other textile floor coverings whether or not made up nesoi,3.3%,0.03,floor coverings45
2020,57050020,carpets and other textile floor coverings whether or not made up nesoi,3.3%,0.03,floor coverings45
2020,58012210,cut corduroy woven pile fabrics of cotton greater than 75 wales per cm other than fabrics of heading 5802 or 5806,10%,0.1,sewing machines fabric and supplies45
2020,58012210,cut corduroy woven pile fabrics of cotton greater than 75 wales per cm other than fabrics of heading 5802 or 5806,10%,0.1,sewing machines fabric and supplies45
2020,58012290,cut corduroy woven pile fabrics of cotton less than 75 wales per cm other than fabrics of heading 5802 or 5806,20.2%,0.2,sewing machines fabric and supplies45
2020,58012290,cut corduroy woven pile fabrics of cotton less than 75 wales per cm other than fabrics of heading 5802 or 5806,20.2%,0.2,sewing machines fabric and supplies45
2020,58012300,weft pile fabrics cut of cotton other than fabrics of heading 5802 or 5806 nesoi,10%,0.1,sewing machines fabric and supplies56
2020,58012300,weft pile fabrics cut of cotton other than fabrics of heading 5802 or 5806 nesoi,10%,0.1,sewing machines fabric and supplies56
2020,58012750,warp pile fabrics cut of cotton other than fabrics of heading 5802 or 5806,18.5%,0.18,sewing machines fabric and supplies56
2020,58012750,warp pile fabrics cut of cotton other than fabrics of heading 5802 or 5806,18.5%,0.18,sewing machines fabric and supplies56
2020,58013200,cut corduroy of manmade fibers other than fabrics of heading 5802 or 5806,14%,0.14,sewing machines fabric and supplies56
2020,58013200,cut corduroy of manmade fibers other than fabrics of heading 5802 or 5806,14%,0.14,sewing machines fabric and supplies56
2020,58013300,weft pile fabrics of manmade fibers cut other than fabrics of heading 5802 or 5806 nesoi,9.8%,0.09,sewing machines fabric and supplies56
2020,58013300,weft pile fabrics of manmade fibers cut other than fabrics of heading 5802 or 5806 nesoi,9.8%,0.09,sewing machines fabric and supplies56
2020,58013600,chenille fabrics of manmade fibers other than fabrics of heading 5802 or 5806,9.8%,0.09,sewing machines fabric and supplies56
2020,58013600,chenille fabrics of manmade fibers other than fabrics of heading 5802 or 5806,9.8%,0.09,sewing machines fabric and supplies56
2020,58013750,warp pile fabrics cut of manmade fibers other than fabrics of heading 5802 or 5806,17.2%,0.17,sewing machines fabric and supplies56
2020,58013750,warp pile fabrics cut of manmade fibers other than fabrics of heading 5802 or 5806,17.2%,0.17,sewing machines fabric and supplies56
2020,58019010,woven pile fabrics and chenille fabrics of vegetable fibers except cotton other than fabrics of heading 5802 or 5806,3.7%,0.03,sewing machines fabric and supplies45
2020,58019010,woven pile fabrics and chenille fabrics of vegetable fibers except cotton other than fabrics of heading 5802 or 5806,3.7%,0.03,sewing machines fabric and supplies45
2020,58019020,woven pile fabrics and chenille fabrics of textile materials nesoi other than fabrics of heading 5802 or 5806,2.7%,0.02,sewing machines fabric and supplies56
2020,58019020,woven pile fabrics and chenille fabrics of textile materials nesoi other than fabrics of heading 5802 or 5806,2.7%,0.02,sewing machines fabric and supplies56
2020,58022000,terry toweling and similar woven terry fabrics other than narrow fabrics of heading 5806 of textile materials other than cotton,14%,0.14,sewing machines fabric and supplies45
2020,58022000,terry toweling and similar woven terry fabrics other than narrow fabrics of heading 5806 of textile materials other than cotton,14%,0.14,sewing machines fabric and supplies45
2020,58023000,tufted textile fabrics other than products of heading 5703,6.2%,0.06,apparel
2020,58023000,tufted textile fabrics other than products of heading 5703,6.2%,0.06,apparel
2020,58042100,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of manmade fibers,12%,0.12,"Tools, hardware and supplies(5)"
2020,58042100,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of manmade fibers,12%,0.12,"Tools, hardware and supplies(5)"
2020,58042910,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of cotton,8%,0.08,"Tools, hardware and supplies(5)"
2020,58042910,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of cotton,8%,0.08,"Tools, hardware and supplies(5)"
2020,58042990,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of textile materials not cotton or mm fibers,5%,0.05,"Tools, hardware and supplies(5)"
2020,58042990,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of textile materials not cotton or mm fibers,5%,0.05,"Tools, hardware and supplies(5)"
2020,58061010,narrow woven pile fabrics including terry toweling and the like and chenille fabrics other than goods of heading 5807 of cotton,7.8%,0.07,sewing machines fabric and supplies45
2020,58061010,narrow woven pile fabrics including terry toweling and the like and chenille fabrics other than goods of heading 5807 of cotton,7.8%,0.07,sewing machines fabric and supplies45
2020,58061024,narrow woven pile fastener fabric tapes other than goods of heading 5807 of manmade fibers,7%,0.07,sewing machines fabric and supplies56
2020,58061024,narrow woven pile fastener fabric tapes other than goods of heading 5807 of manmade fibers,7%,0.07,sewing machines fabric and supplies56
2020,58061028,narrow woven pile fabrics incl terry towelingchenille fabric excl fastener fabric tape other than goods of heading 5807 of mm fibers,8.4%,0.08,sewing machines fabric and supplies45
2020,58061028,narrow woven pile fabrics incl terry towelingchenille fabric excl fastener fabric tape other than goods of heading 5807 of mm fibers,8.4%,0.08,sewing machines fabric and supplies45
2020,58061030,narrow woven pile fabrics including terry towelingthe like  chenille fabrics except of cotton or of mm fibers not goods of head 5807,3.8%,0.03,sewing machines fabric and supplies45
2020,58061030,narrow woven pile fabrics including terry towelingthe like  chenille fabrics except of cotton or of mm fibers not goods of head 5807,3.8%,0.03,sewing machines fabric and supplies45
2020,58062000,narrow woven fabrics not goods of heading 5807 not pile containing by weight 5 percent or more of elastomeric yarn or rubber thread,7%,0.07,sewing machines fabric and supplies45
2020,58062000,narrow woven fabrics not goods of heading 5807 not pile containing by weight 5 percent or more of elastomeric yarn or rubber thread,7%,0.07,sewing machines fabric and supplies45
2020,58063100,narrow woven fabrics other than goods of heading 5807 not pile not cont by wt 5% or more of elastomeric yarn or rubber of cotton nesoi,8.8%,0.08,sewing machines fabric and supplies45
2020,58063100,narrow woven fabrics other than goods of heading 5807 not pile not cont by wt 5% or more of elastomeric yarn or rubber of cotton nesoi,8.8%,0.08,sewing machines fabric and supplies45
2020,58063210,woven ribbons of manmade fibers not pile not cont by wt 5% or more of elastomeric yarn or rubber,6%,0.06,sewing machines fabric and supplies45
2020,58063210,woven ribbons of manmade fibers not pile not cont by wt 5% or more of elastomeric yarn or rubber,6%,0.06,sewing machines fabric and supplies45
